county,precinct,office,district,party,candidate,votes,election_day,mail
Placer,160603,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,SUSAN GOTO,2412,234,2178
Placer,160603,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,Write-in,0,0,0
Placer,160603,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,GARY MILLER,1325,99,1226
Placer,160603,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,JULIE ANN CONSTANT,1744,189,1555
Placer,160603,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,MEGHAN KRAFKA,1338,161,1177
Placer,160603,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,KUMI WICKRAMASINGHE,1618,158,1460
Placer,160603,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,Write-in,0,0,0
Placer,160603,Proposition 14,,,YES,2047,161,1886
Placer,160603,Proposition 14,,,NO,2347,305,2042
Placer,160603,Proposition 17,,,YES,2154,194,1960
Placer,160603,Proposition 17,,,NO,2354,274,2080
Placer,160603,Proposition 18,,,YES,1486,117,1369
Placer,160603,Proposition 18,,,NO,3023,358,2665
Placer,160603,Proposition 19,,,YES,2239,205,2034
Placer,160603,Proposition 19,,,NO,2167,254,1913
Placer,160603,Proposition 20,,,YES,1782,204,1578
Placer,160603,Proposition 20,,,NO,2608,255,2353
Placer,160603,Proposition 21,,,YES,1514,121,1393
Placer,160603,Proposition 21,,,NO,2900,335,2565
Placer,160603,Proposition 22,,,YES,2921,329,2592
Placer,160603,Proposition 22,,,NO,1531,136,1395
Placer,160603,Proposition 23,,,YES,1359,144,1215
Placer,160603,Proposition 23,,,NO,3061,316,2745
Placer,160603,Proposition 24,,,YES,2282,221,2061
Placer,160603,Proposition 24,,,NO,2056,228,1828
Placer,160603,Proposition 25,,,YES,1683,143,1540
Placer,160603,Proposition 25,,,NO,2665,313,2352
Placer,160603,Measure F,,,YES,2562,209,2353
Placer,160603,Measure F,,,NO,1232,193,1039
Placer,160603,Measure G,,,YES,1650,141,1509
Placer,160603,Measure G,,,NO,2122,260,1862
Placer,160603,Measure H,,,YES,2300,167,2133
Placer,160603,Measure H,,,NO,1346,211,1135
Placer,160603,Measure I,,,YES,3406,300,3106
Placer,160603,Measure I,,,NO,464,104,360
Placer,160603,Measure J,,,YES,2447,195,2252
Placer,160603,Measure J,,,NO,1089,164,925
Placer,160603,Measure K,,,YES,2356,197,2159
Placer,160603,Measure K,,,NO,1255,175,1080
Placer,160603,Measure L,,,YES,2554,225,2329
Placer,160603,Measure L,,,NO,999,142,857
Placer,160603,Measure M,,,YES,2578,204,2374
Placer,160603,Measure M,,,NO,1037,164,873
Placer,160603,Measure N,,,YES,2767,229,2538
Placer,160603,Measure N,,,NO,863,148,715
Placer,160603,Measure O,,,YES,2196,176,2020
Placer,160603,Measure O,,,NO,1413,190,1223
Placer,160603,Measure P,,,YES,1994,156,1838
Placer,160603,Measure P,,,NO,1504,198,1306
Placer,160603,Measure Q,,,YES,2080,164,1916
Placer,160603,Measure Q,,,NO,1456,202,1254
Placer,160603,Measure R,,,YES,2023,158,1865
Placer,160603,Measure R,,,NO,1538,210,1328
Placer,160609,Registered Voters,,,,4381,,
Placer,160609,Ballots Cast,,,,3789,309,3480
Placer,160609,President,,DEM,Joseph R. Biden,1784,99,1685
Placer,160609,President,,REP,Donald J. Trump,1823,194,1629
Placer,160609,President,,PFP,GLORIA LA RIVA / SUNIL FREEMAN,2,0,2
Placer,160609,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",11,0,11
Placer,160609,President,,GRN,HOWIE HAWKINS / ANGELA NICOLE WALKER,23,1,22
Placer,160609,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",77,8,69
Placer,160609,President,,,Write-ins,5,1,4
Placer,160609,President,,,BRIAN CARROLL / AMAR PATEL,2,0,2
Placer,160609,President,,,MARK CHARLES / ADRIAN WALLACE,1,1,0
Placer,160609,President,,,JOSEPH KISHORE / NORISSA SANTA CRUZ,0,0,0
Placer,160609,President,,,BROCK PIERCE / KARLA BALLARD,0,0,0
Placer,160609,President,,,JESSE VENTURA / CYNTHIA MCKINNEY,2,0,2
Placer,160609,U.S. House,4,REP,TOM MCCLINTOCK,1846,184,1662
Placer,160609,U.S. House,4,DEM,BRYNNE S. KENNEDY,1773,107,1666
Placer,160609,State Assembly,6,DEM,JACKIE SMITH,1611,96,1515
Placer,160609,State Assembly,6,REP,KEVIN KILEY,1906,193,1713
Placer,160609,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,RENE AGUILERA,1075,98,977
Placer,160609,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,SUSAN GOTO,2104,157,1947
Placer,160609,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,Write-in,0,0,0
Placer,160609,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,GARY MILLER,1271,63,1208
Placer,160609,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,JULIE ANN CONSTANT,1526,131,1395
Placer,160609,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,MEGHAN KRAFKA,1202,119,1083
Placer,160609,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,KUMI WICKRAMASINGHE,1095,70,1025
Placer,160609,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,Write-in,0,0,0
Placer,160609,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 1,,,LAMILLS GARRETT,1229,70,1159
Placer,160609,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 1,,,TRACY A. MENDONSA,1858,172,1686
Placer,160609,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 1,,,Write-in,0,0,0
Placer,160609,Proposition 14,,,YES,1630,114,1516
Placer,160609,Proposition 14,,,NO,1962,160,1802
Placer,160609,Proposition 17,,,YES,1656,109,1547
Placer,160609,Proposition 17,,,NO,1960,178,1782
Placer,160609,Proposition 18,,,YES,1152,70,1082
Placer,160609,Proposition 18,,,NO,2511,220,2291
Placer,160609,Proposition 19,,,YES,1786,127,1659
Placer,160609,Proposition 19,,,NO,1749,150,1599
Placer,160609,Proposition 20,,,YES,1468,141,1327
Placer,160609,Proposition 20,,,NO,2061,137,1924
Placer,160609,Proposition 21,,,YES,1191,85,1106
Placer,160609,Proposition 21,,,NO,2374,198,2176
Placer,160609,Proposition 22,,,YES,2387,202,2185
Placer,160609,Proposition 22,,,NO,1199,80,1119
Placer,160609,Proposition 23,,,YES,1064,99,965
Placer,160609,Proposition 23,,,NO,2498,178,2320
Placer,160609,Proposition 24,,,YES,1904,140,1764
Placer,160609,Proposition 24,,,NO,1620,135,1485
Placer,160609,Proposition 25,,,YES,1264,80,1184
Placer,160609,Proposition 25,,,NO,2236,192,2044
Placer,160609,Measure F,,,YES,2182,155,2027
Placer,160609,Measure F,,,NO,916,86,830
Placer,160609,Measure G,,,YES,1417,76,1341
Placer,160609,Measure G,,,NO,1655,159,1496
Placer,160609,Measure H,,,YES,2054,128,1926
Placer,160609,Measure H,,,NO,974,103,871
Placer,160609,Measure I,,,YES,2865,216,2649
Placer,160609,Measure I,,,NO,310,27,283
Placer,160609,Measure J,,,YES,2060,125,1935
Placer,160609,Measure J,,,NO,819,80,739
Placer,160609,Measure K,,,YES,1993,115,1878
Placer,160609,Measure K,,,NO,969,102,867
Placer,160609,Measure L,,,YES,2174,137,2037
Placer,160609,Measure L,,,NO,764,83,681
Placer,160609,Measure M,,,YES,2202,141,2061
Placer,160609,Measure M,,,NO,754,74,680
Placer,160609,Measure N,,,YES,2392,157,2235
Placer,160609,Measure N,,,NO,582,60,522
Placer,160609,Measure O,,,YES,1906,92,1814
Placer,160609,Measure O,,,NO,1023,120,903
Placer,160609,Measure P,,,YES,1726,93,1633
Placer,160609,Measure P,,,NO,1141,111,1030
Placer,160609,Measure Q,,,YES,1777,104,1673
Placer,160609,Measure Q,,,NO,1128,104,1024
Placer,160609,Measure R,,,YES,1783,98,1685
Placer,160609,Measure R,,,NO,1143,109,1034
Placer,160610,Registered Voters,,,,9861,,
Placer,160610,Ballots Cast,,,,8585,630,7955
Placer,160610,President,,DEM,Joseph R. Biden,3935,144,3791
Placer,160610,President,,REP,Donald J. Trump,4303,462,3841
Placer,160610,President,,PFP,GLORIA LA RIVA / SUNIL FREEMAN,12,0,12
Placer,160610,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",14,1,13
Placer,160610,President,,GRN,HOWIE HAWKINS / ANGELA NICOLE WALKER,15,2,13
Placer,160610,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",153,12,141
Placer,160610,President,,,Write-ins,2,0,2
Placer,160610,President,,,BRIAN CARROLL / AMAR PATEL,2,0,2
Placer,160610,President,,,MARK CHARLES / ADRIAN WALLACE,0,0,0
Placer,160610,President,,,JOSEPH KISHORE / NORISSA SANTA CRUZ,0,0,0
Placer,160610,President,,,BROCK PIERCE / KARLA BALLARD,0,0,0
Placer,160610,President,,,JESSE VENTURA / CYNTHIA MCKINNEY,0,0,0
Placer,160610,U.S. House,4,REP,TOM MCCLINTOCK,4426,452,3974
Placer,160610,U.S. House,4,DEM,BRYNNE S. KENNEDY,3809,157,3652
Placer,160610,State Assembly,6,DEM,JACKIE SMITH,3430,149,3281
Placer,160610,State Assembly,6,REP,KEVIN KILEY,4571,452,4119
Placer,160610,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,RENE AGUILERA,2183,162,2021
Placer,160610,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,SUSAN GOTO,5016,358,4658
Placer,160610,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,Write-in,0,0,0
Placer,160610,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 5,,,SCOTT ALVORD,4653,244,4409
Placer,160610,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 5,,,GARY T. JOHNSON,2868,283,2585
Placer,160610,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 5,,,Write-in,0,0,0
Placer,160610,Proposition 14,,,YES,3460,201,3259
Placer,160610,Proposition 14,,,NO,4626,367,4259
Placer,160610,Proposition 17,,,YES,3537,211,3326
Placer,160610,Proposition 17,,,NO,4729,387,4342
Placer,160610,Proposition 18,,,YES,2455,122,2333
Placer,160610,Proposition 18,,,NO,5838,481,5357
Placer,160610,Proposition 19,,,YES,3876,225,3651
Placer,160610,Proposition 19,,,NO,4255,346,3909
Placer,160610,Proposition 20,,,YES,3560,306,3254
Placer,160610,Proposition 20,,,NO,4508,280,4228
Placer,160610,Proposition 21,,,YES,2302,134,2168
Placer,160610,Proposition 21,,,NO,5818,452,5366
Placer,160610,Proposition 22,,,YES,5647,415,5232
Placer,160610,Proposition 22,,,NO,2589,168,2421
Placer,160610,Proposition 23,,,YES,2193,143,2050
Placer,160610,Proposition 23,,,NO,5913,434,5479
Placer,160610,Proposition 24,,,YES,4139,255,3884
Placer,160610,Proposition 24,,,NO,3903,320,3583
Placer,160610,Proposition 25,,,YES,2649,148,2501
Placer,160610,Proposition 25,,,NO,5369,421,4948
Placer,160610,Measure F,,,YES,5000,266,4734
Placer,160610,Measure F,,,NO,2129,233,1896
Placer,160610,Measure G,,,YES,3285,148,3137
Placer,160610,Measure G,,,NO,3809,335,3474
Placer,160610,Measure H,,,YES,4771,247,4524
Placer,160610,Measure H,,,NO,2144,228,1916
Placer,160610,Measure I,,,YES,6619,419,6200
Placer,160610,Measure I,,,NO,675,82,593
Placer,160610,Measure J,,,YES,4804,254,4550
Placer,160610,Measure J,,,NO,1778,192,1586
Placer,160610,Measure K,,,YES,4660,241,4419
Placer,160610,Measure K,,,NO,2094,218,1876
Placer,160610,Measure L,,,YES,4893,282,4611
Placer,160610,Measure L,,,NO,1775,177,1598
Placer,160610,Measure M,,,YES,5108,271,4837
Placer,160610,Measure M,,,NO,1649,181,1468
Placer,160610,Measure N,,,YES,5468,297,5171
Placer,160610,Measure N,,,NO,1319,156,1163
Placer,160610,Measure O,,,YES,4442,238,4204
Placer,160610,Measure O,,,NO,2289,210,2079
Placer,160610,Measure P,,,YES,4103,192,3911
Placer,160610,Measure P,,,NO,2432,242,2190
Placer,160610,Measure Q,,,YES,4204,218,3986
Placer,160610,Measure Q,,,NO,2416,230,2186
Placer,160610,Measure R,,,YES,4156,198,3958
Placer,160610,Measure R,,,NO,2501,245,2256
Placer,160615,Registered Voters,,,,8865,,
Placer,160615,Ballots Cast,,,,7946,565,7381
Placer,160615,President,,DEM,Joseph R. Biden,4068,167,3901
Placer,160615,President,,REP,Donald J. Trump,3590,383,3207
Placer,160615,President,,PFP,GLORIA LA RIVA / SUNIL FREEMAN,8,0,8
Placer,160615,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",23,1,22
Placer,160615,President,,GRN,HOWIE HAWKINS / ANGELA NICOLE WALKER,22,0,22
Placer,160615,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",124,10,114
Placer,160615,President,,,Write-ins,1,0,1
Placer,160615,President,,,BRIAN CARROLL / AMAR PATEL,0,0,0
Placer,160615,President,,,MARK CHARLES / ADRIAN WALLACE,1,0,1
Placer,160615,President,,,JOSEPH KISHORE / NORISSA SANTA CRUZ,0,0,0
Placer,160615,President,,,BROCK PIERCE / KARLA BALLARD,0,0,0
Placer,160615,President,,,JESSE VENTURA / CYNTHIA MCKINNEY,0,0,0
Placer,160615,U.S. House,4,REP,TOM MCCLINTOCK,3672,378,3294
Placer,160615,U.S. House,4,DEM,BRYNNE S. KENNEDY,3966,164,3802
Placer,160615,State Assembly,6,DEM,JACKIE SMITH,3555,156,3399
Placer,160615,State Assembly,6,REP,KEVIN KILEY,3874,376,3498
Placer,160615,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,RENE AGUILERA,1850,117,1733
Placer,160615,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,SUSAN GOTO,4903,336,4567
Placer,160615,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,Write-in,0,0,0
Placer,160615,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,GARY MILLER,2816,138,2678
Placer,160615,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,JULIE ANN CONSTANT,3477,252,3225
Placer,160615,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,MEGHAN KRAFKA,2788,198,2590
Placer,160615,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,KUMI WICKRAMASINGHE,2162,120,2042
Placer,160615,ROSEVILLE CITY SCHOOL DISTRICT GOVERNING BOARD MEMBER,,,Write-in,0,0,0
Placer,160615,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 5,,,SCOTT ALVORD,4768,256,4512
Placer,160615,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 5,,,GARY T. JOHNSON,2326,215,2111
Placer,160615,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 5,,,Write-in,0,0,0
Placer,160615,Proposition 14,,,YES,3496,206,3290
Placer,160615,Proposition 14,,,NO,4096,302,3794
Placer,160615,Proposition 17,,,YES,3414,200,3214
Placer,160615,Proposition 17,,,NO,4251,330,3921
Placer,160615,Proposition 18,,,YES,2484,128,2356
Placer,160615,Proposition 18,,,NO,5227,408,4819
Placer,160615,Proposition 19,,,YES,3946,238,3708
Placer,160615,Proposition 19,,,NO,3546,272,3274
Placer,160615,Proposition 20,,,YES,3368,253,3115
Placer,160615,Proposition 20,,,NO,4090,260,3830
Placer,160615,Proposition 21,,,YES,2199,127,2072
Placer,160615,Proposition 21,,,NO,5317,391,4926
Placer,160615,Proposition 22,,,YES,5234,364,4870
Placer,160615,Proposition 22,,,NO,2361,157,2204
Placer,160615,Proposition 23,,,YES,2116,147,1969
Placer,160615,Proposition 23,,,NO,5421,368,5053
Placer,160615,Proposition 24,,,YES,4073,269,3804
Placer,160615,Proposition 24,,,NO,3383,242,3141
Placer,160615,Proposition 25,,,YES,2646,138,2508
Placer,160615,Proposition 25,,,NO,4754,367,4387
Placer,160615,Measure F,,,YES,4913,287,4626
Placer,160615,Measure F,,,NO,1693,162,1531
Placer,160615,Measure G,,,YES,3391,160,3231
Placer,160615,Measure G,,,NO,3182,284,2898
Placer,160615,Measure H,,,YES,4586,250,4336
Placer,160615,Measure H,,,NO,1887,182,1705
Placer,160615,Measure I,,,YES,6251,389,5862
Placer,160615,Measure I,,,NO,540,64,476
Placer,160615,Measure J,,,YES,4831,260,4571
Placer,160615,Measure J,,,NO,1411,148,1263
Placer,160615,Measure K,,,YES,4622,235,4387
Placer,160615,Measure K,,,NO,1768,182,1586
Placer,160615,Measure L,,,YES,4869,282,4587
Placer,160615,Measure L,,,NO,1457,136,1321
Placer,160615,Measure M,,,YES,5079,283,4796
Placer,160615,Measure M,,,NO,1340,142,1198
Placer,160615,Measure N,,,YES,5349,305,5044
Placer,160615,Measure N,,,NO,1063,113,950
Placer,160615,Measure O,,,YES,4453,233,4220
Placer,160615,Measure O,,,NO,1858,174,1684
Placer,160615,Measure P,,,YES,4215,217,3998
Placer,160615,Measure P,,,NO,2032,180,1852
Placer,160615,Measure Q,,,YES,4193,220,3973
Placer,160615,Measure Q,,,NO,2098,184,1914
Placer,160615,Measure R,,,YES,4275,214,4061
Placer,160615,Measure R,,,NO,2083,190,1893
Placer,160618,Registered Voters,,,,374,,
Placer,160618,Ballots Cast,,,,324,18,306
Placer,160618,President,,DEM,Joseph R. Biden,139,4,135
Placer,160618,President,,REP,Donald J. Trump,168,14,154
Placer,160618,President,,PFP,GLORIA LA RIVA / SUNIL FREEMAN,1,0,1
Placer,160618,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",0,0,0
Placer,160618,President,,GRN,HOWIE HAWKINS / ANGELA NICOLE WALKER,0,0,0
Placer,160618,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",10,0,10
Placer,160618,President,,,Write-ins,0,0,0
Placer,160618,President,,,BRIAN CARROLL / AMAR PATEL,0,0,0
Placer,160618,President,,,MARK CHARLES / ADRIAN WALLACE,0,0,0
Placer,160618,President,,,JOSEPH KISHORE / NORISSA SANTA CRUZ,0,0,0
Placer,160618,President,,,BROCK PIERCE / KARLA BALLARD,0,0,0
Placer,160618,President,,,JESSE VENTURA / CYNTHIA MCKINNEY,0,0,0
Placer,160618,U.S. House,4,REP,TOM MCCLINTOCK,179,14,165
Placer,160618,U.S. House,4,DEM,BRYNNE S. KENNEDY,128,4,124
Placer,160618,State Assembly,6,DEM,JACKIE SMITH,114,4,110
Placer,160618,State Assembly,6,REP,KEVIN KILEY,186,14,172
Placer,160618,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,RENE AGUILERA,76,1,75
Placer,160618,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,SUSAN GOTO,193,14,179
Placer,160618,PLACER COUNTY BOARD OF EDUCATION GOVERNING BOARD MEMBER TRUSTEE AREA 1,,,Write-in,0,0,0
Placer,160618,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 1,,,LAMILLS GARRETT,87,2,85
Placer,160618,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 1,,,TRACY A. MENDONSA,182,11,171
Placer,160618,CITY OF ROSEVILLE MEMBER OF CITY COUNCIL DISTRICT 1,,,Write-in,0,0,0
Placer,160618,Proposition 14,,,YES,118,4,114
Placer,160618,Proposition 14,,,NO,183,13,170
Placer,160618,Proposition 17,,,YES,134,3,131
Placer,160618,Proposition 17,,,NO,178,14,164
Placer,160618,Proposition 18,,,YES,101,2,99
Placer,160618,Proposition 18,,,NO,213,15,198
Placer,160618,Proposition 19,,,YES,121,3,118
Placer,160618,Proposition 19,,,NO,177,14,163
Placer,160618,Proposition 20,,,YES,150,12,138
Placer,160618,Proposition 20,,,NO,155,5,150
Placer,160618,Proposition 21,,,YES,76,3,73
Placer,160618,Proposition 21,,,NO,226,14,212
Placer,160618,Proposition 22,,,YES,223,15,208
Placer,160618,Proposition 22,,,NO,87,3,84
Placer,160618,Proposition 23,,,YES,80,5,75
Placer,160618,Proposition 23,,,NO,226,13,213
Placer,160618,Proposition 24,,,YES,150,5,145
Placer,160618,Proposition 24,,,NO,149,11,138
Placer,160618,Proposition 25,,,YES,98,3,95
Placer,160618,Proposition 25,,,NO,203,14,189
Placer,160618,Measure F,,,YES,181,11,170
Placer,160618,Measure F,,,NO,76,3,73
Placer,160618,Measure G,,,YES,112,4,108
Placer,160618,Measure G,,,NO,144,12,132
Placer,160618,Measure H,,,YES,177,10,167
Placer,160618,Measure H,,,NO,67,6,61
Placer,160618,Measure I,,,YES,251,12,239
Placer,160618,Measure I,,,NO,17,4,13
Placer,160618,Measure J,,,YES,189,10,179
Placer,160618,Measure J,,,NO,53,4,49
Placer,160618,Measure K,,,YES,188,10,178
Placer,160618,Measure K,,,NO,64,6,58
Placer,160618,Measure L,,,YES,189,11,178
Placer,160618,Measure L,,,NO,56,5,51
Placer,160618,Measure M,,,YES,187,8,179
Placer,160618,Measure M,,,NO,61,7,54
Placer,160618,Measure N,,,YES,201,13,188
Placer,160618,Measure N,,,NO,48,3,45
