county,precinct,race,party,candidate,votes
Kings,0303,President,DEM,Hillary Clinton,286
Kings,0303,President,REP/AI,Donald J. Trump,473
Kings,0303,President,LIB,Gary Johnson,41
Kings,0303,President,GRN,Jill Stein,8
Kings,0303,President,PF,Gloria Estela La Riva,7
Kings,0303,President,WI,Write-In,0
Kings,0304,President,DEM,Hillary Clinton,246
Kings,0304,President,REP/AI,Donald J. Trump,382
Kings,0304,President,LIB,Gary Johnson,33
Kings,0304,President,GRN,Jill Stein,0
Kings,0304,President,PF,Gloria Estela La Riva,1
Kings,0304,President,WI,Write-In,0
Kings,0305,President,DEM,Hillary Clinton,150
Kings,0305,President,REP/AI,Donald J. Trump,189
Kings,0305,President,LIB,Gary Johnson,18
Kings,0305,President,GRN,Jill Stein,1
Kings,0305,President,PF,Gloria Estela La Riva,2
Kings,0305,President,WI,Write-In,0
Kings,0306,President,DEM,Hillary Clinton,156
Kings,0306,President,REP/AI,Donald J. Trump,254
Kings,0306,President,LIB,Gary Johnson,18
Kings,0306,President,GRN,Jill Stein,7
Kings,0306,President,PF,Gloria Estela La Riva,3
Kings,0306,President,WI,Write-In,0
Kings,0307,President,DEM,Hillary Clinton,325
Kings,0307,President,REP/AI,Donald J. Trump,503
Kings,0307,President,LIB,Gary Johnson,34
Kings,0307,President,GRN,Jill Stein,19
Kings,0307,President,PF,Gloria Estela La Riva,4
Kings,0307,President,WI,Write-In,0
Kings,0308,President,DEM,Hillary Clinton,173
Kings,0308,President,REP/AI,Donald J. Trump,232
Kings,0308,President,LIB,Gary Johnson,14
Kings,0308,President,GRN,Jill Stein,5
Kings,0308,President,PF,Gloria Estela La Riva,5
Kings,0308,President,WI,Write-In,0
Kings,0309,President,DEM,Hillary Clinton,104
Kings,0309,President,REP/AI,Donald J. Trump,457
Kings,0309,President,LIB,Gary Johnson,11
Kings,0309,President,GRN,Jill Stein,1
Kings,0309,President,PF,Gloria Estela La Riva,3
Kings,0309,President,WI,Write-In,0
Kings,0401,President,DEM,Hillary Clinton,332
Kings,0401,President,REP/AI,Donald J. Trump,541
Kings,0401,President,LIB,Gary Johnson,38
Kings,0401,President,GRN,Jill Stein,16
Kings,0401,President,PF,Gloria Estela La Riva,8
Kings,0401,President,WI,Write-In,0
Kings,0402,President,DEM,Hillary Clinton,284
Kings,0402,President,REP/AI,Donald J. Trump,535
Kings,0402,President,LIB,Gary Johnson,28
Kings,0402,President,GRN,Jill Stein,8
Kings,0402,President,PF,Gloria Estela La Riva,9
Kings,0402,President,WI,Write-In,0
Kings,0403,President,DEM,Hillary Clinton,170
Kings,0403,President,REP/AI,Donald J. Trump,245
Kings,0403,President,LIB,Gary Johnson,19
Kings,0403,President,GRN,Jill Stein,5
Kings,0403,President,PF,Gloria Estela La Riva,3
Kings,0403,President,WI,Write-In,0
Kings,0404,President,DEM,Hillary Clinton,124
Kings,0404,President,REP/AI,Donald J. Trump,55
Kings,0404,President,LIB,Gary Johnson,7
Kings,0404,President,GRN,Jill Stein,4
Kings,0404,President,PF,Gloria Estela La Riva,3
Kings,0404,President,WI,Write-In,0
Kings,0405,President,DEM,Hillary Clinton,558
Kings,0405,President,REP/AI,Donald J. Trump,304
Kings,0405,President,LIB,Gary Johnson,46
Kings,0405,President,GRN,Jill Stein,12
Kings,0405,President,PF,Gloria Estela La Riva,15
Kings,0405,President,WI,Write-In,0
Kings,0406,President,DEM,Hillary Clinton,252
Kings,0406,President,REP/AI,Donald J. Trump,110
Kings,0406,President,LIB,Gary Johnson,14
Kings,0406,President,GRN,Jill Stein,9
Kings,0406,President,PF,Gloria Estela La Riva,3
Kings,0406,President,WI,Write-In,0
Kings,0407,President,DEM,Hillary Clinton,231
Kings,0407,President,REP/AI,Donald J. Trump,237
Kings,0407,President,LIB,Gary Johnson,19
Kings,0407,President,GRN,Jill Stein,4
Kings,0407,President,PF,Gloria Estela La Riva,5
Kings,0407,President,WI,Write-In,0
Kings,0501,President,DEM,Hillary Clinton,130
Kings,0501,President,REP/AI,Donald J. Trump,305
Kings,0501,President,LIB,Gary Johnson,16
Kings,0501,President,GRN,Jill Stein,1
Kings,0501,President,PF,Gloria Estela La Riva,0
Kings,0501,President,WI,Write-In,0
Kings,0502,President,DEM,Hillary Clinton,214
Kings,0502,President,REP/AI,Donald J. Trump,554
Kings,0502,President,LIB,Gary Johnson,31
Kings,0502,President,GRN,Jill Stein,7
Kings,0502,President,PF,Gloria Estela La Riva,4
Kings,0502,President,WI,Write-In,0
Kings,0503,President,DEM,Hillary Clinton,440
Kings,0503,President,REP/AI,Donald J. Trump,896
Kings,0503,President,LIB,Gary Johnson,53
Kings,0503,President,GRN,Jill Stein,9
Kings,0503,President,PF,Gloria Estela La Riva,9
Kings,0503,President,WI,Write-In,0
Kings,0504,President,DEM,Hillary Clinton,294
Kings,0504,President,REP/AI,Donald J. Trump,583
Kings,0504,President,LIB,Gary Johnson,37
Kings,0504,President,GRN,Jill Stein,10
Kings,0504,President,PF,Gloria Estela La Riva,7
Kings,0504,President,WI,Write-In,0
Kings,0505,President,DEM,Hillary Clinton,543
Kings,0505,President,REP/AI,Donald J. Trump,648
Kings,0505,President,LIB,Gary Johnson,52
Kings,0505,President,GRN,Jill Stein,19
Kings,0505,President,PF,Gloria Estela La Riva,8
Kings,0505,President,WI,Write-In,0
Kings,1101,President,DEM,Hillary Clinton,83
Kings,1101,President,REP/AI,Donald J. Trump,114
Kings,1101,President,LIB,Gary Johnson,10
Kings,1101,President,GRN,Jill Stein,2
Kings,1101,President,PF,Gloria Estela La Riva,0
Kings,1101,President,WI,Write-In,0
Kings,1102,President,DEM,Hillary Clinton,4
Kings,1102,President,REP/AI,Donald J. Trump,2
Kings,1102,President,LIB,Gary Johnson,0
Kings,1102,President,GRN,Jill Stein,0
Kings,1102,President,PF,Gloria Estela La Riva,0
Kings,1102,President,WI,Write-In,0
Kings,1103,President,DEM,Hillary Clinton,35
Kings,1103,President,REP/AI,Donald J. Trump,70
Kings,1103,President,LIB,Gary Johnson,1
Kings,1103,President,GRN,Jill Stein,0
Kings,1103,President,PF,Gloria Estela La Riva,0
Kings,1103,President,WI,Write-In,0
Kings,1104,President,DEM,Hillary Clinton,2
Kings,1104,President,REP/AI,Donald J. Trump,11
Kings,1104,President,LIB,Gary Johnson,0
Kings,1104,President,GRN,Jill Stein,1
Kings,1104,President,PF,Gloria Estela La Riva,0
Kings,1104,President,WI,Write-In,0
Kings,1105,President,DEM,Hillary Clinton,91
Kings,1105,President,REP/AI,Donald J. Trump,98
Kings,1105,President,LIB,Gary Johnson,31
Kings,1105,President,GRN,Jill Stein,5
Kings,1105,President,PF,Gloria Estela La Riva,1
Kings,1105,President,WI,Write-In,0
Kings,1106,President,DEM,Hillary Clinton,36
Kings,1106,President,REP/AI,Donald J. Trump,39
Kings,1106,President,LIB,Gary Johnson,12
Kings,1106,President,GRN,Jill Stein,0
Kings,1106,President,PF,Gloria Estela La Riva,0
Kings,1106,President,WI,Write-In,0
Kings,1107,President,DEM,Hillary Clinton,7
Kings,1107,President,REP/AI,Donald J. Trump,40
Kings,1107,President,LIB,Gary Johnson,0
Kings,1107,President,GRN,Jill Stein,0
Kings,1107,President,PF,Gloria Estela La Riva,0
Kings,1107,President,WI,Write-In,0
Kings,1108,President,DEM,Hillary Clinton,32
Kings,1108,President,REP/AI,Donald J. Trump,52
Kings,1108,President,LIB,Gary Johnson,5
Kings,1108,President,GRN,Jill Stein,0
Kings,1108,President,PF,Gloria Estela La Riva,0
Kings,1108,President,WI,Write-In,0
Kings,1201,President,DEM,Hillary Clinton,0
Kings,1201,President,REP/AI,Donald J. Trump,0
Kings,1201,President,LIB,Gary Johnson,0
Kings,1201,President,GRN,Jill Stein,0
Kings,1201,President,PF,Gloria Estela La Riva,0
Kings,1201,President,WI,Write-In,0
Kings,1202,President,DEM,Hillary Clinton,0
Kings,1202,President,REP/AI,Donald J. Trump,2
Kings,1202,President,LIB,Gary Johnson,0
Kings,1202,President,GRN,Jill Stein,0
Kings,1202,President,PF,Gloria Estela La Riva,0
Kings,1202,President,WI,Write-In,0
Kings,1203,President,DEM,Hillary Clinton,0
Kings,1203,President,REP/AI,Donald J. Trump,0
Kings,1203,President,LIB,Gary Johnson,0
Kings,1203,President,GRN,Jill Stein,0
Kings,1203,President,PF,Gloria Estela La Riva,0
Kings,1203,President,WI,Write-In,0
Kings,1204,President,DEM,Hillary Clinton,69
Kings,1204,President,REP/AI,Donald J. Trump,26
Kings,1204,President,LIB,Gary Johnson,3
Kings,1204,President,GRN,Jill Stein,1
Kings,1204,President,PF,Gloria Estela La Riva,2
Kings,1204,President,WI,Write-In,0
Kings,1205,President,DEM,Hillary Clinton,1
Kings,1205,President,REP/AI,Donald J. Trump,2
Kings,1205,President,LIB,Gary Johnson,0
Kings,1205,President,GRN,Jill Stein,0
Kings,1205,President,PF,Gloria Estela La Riva,0
Kings,1205,President,WI,Write-In,0
Kings,1206,President,DEM,Hillary Clinton,16
Kings,1206,President,REP/AI,Donald J. Trump,43
Kings,1206,President,LIB,Gary Johnson,1
Kings,1206,President,GRN,Jill Stein,0
Kings,1206,President,PF,Gloria Estela La Riva,0
Kings,1206,President,WI,Write-In,0
Kings,1207,President,DEM,Hillary Clinton,52
Kings,1207,President,REP/AI,Donald J. Trump,14
Kings,1207,President,LIB,Gary Johnson,0
Kings,1207,President,GRN,Jill Stein,3
Kings,1207,President,PF,Gloria Estela La Riva,1
Kings,1207,President,WI,Write-In,0
Kings,1208,President,DEM,Hillary Clinton,58
Kings,1208,President,REP/AI,Donald J. Trump,14
Kings,1208,President,LIB,Gary Johnson,2
Kings,1208,President,GRN,Jill Stein,1
Kings,1208,President,PF,Gloria Estela La Riva,0
Kings,1208,President,WI,Write-In,0
Kings,1209,President,DEM,Hillary Clinton,45
Kings,1209,President,REP/AI,Donald J. Trump,77
Kings,1209,President,LIB,Gary Johnson,4
Kings,1209,President,GRN,Jill Stein,3
Kings,1209,President,PF,Gloria Estela La Riva,1
Kings,1209,President,WI,Write-In,0
Kings,1210,President,DEM,Hillary Clinton,0
Kings,1210,President,REP/AI,Donald J. Trump,23
Kings,1210,President,LIB,Gary Johnson,0
Kings,1210,President,GRN,Jill Stein,0
Kings,1210,President,PF,Gloria Estela La Riva,0
Kings,1210,President,WI,Write-In,0
Kings,1211,President,DEM,Hillary Clinton,5
Kings,1211,President,REP/AI,Donald J. Trump,2
Kings,1211,President,LIB,Gary Johnson,0
Kings,1211,President,GRN,Jill Stein,0
Kings,1211,President,PF,Gloria Estela La Riva,0
Kings,1211,President,WI,Write-In,0
Kings,1212,President,DEM,Hillary Clinton,4
Kings,1212,President,REP/AI,Donald J. Trump,0
Kings,1212,President,LIB,Gary Johnson,0
Kings,1212,President,GRN,Jill Stein,0
Kings,1212,President,PF,Gloria Estela La Riva,0
Kings,1212,President,WI,Write-In,0
Kings,1213,President,DEM,Hillary Clinton,67
Kings,1213,President,REP/AI,Donald J. Trump,71
Kings,1213,President,LIB,Gary Johnson,8
Kings,1213,President,GRN,Jill Stein,7
Kings,1213,President,PF,Gloria Estela La Riva,0
Kings,1213,President,WI,Write-In,0
Kings,1214,President,DEM,Hillary Clinton,79
Kings,1214,President,REP/AI,Donald J. Trump,24
Kings,1214,President,LIB,Gary Johnson,5
Kings,1214,President,GRN,Jill Stein,2
Kings,1214,President,PF,Gloria Estela La Riva,2
Kings,1214,President,WI,Write-In,0
Kings,1215,President,DEM,Hillary Clinton,44
Kings,1215,President,REP/AI,Donald J. Trump,36
Kings,1215,President,LIB,Gary Johnson,4
Kings,1215,President,GRN,Jill Stein,1
Kings,1215,President,PF,Gloria Estela La Riva,2
Kings,1215,President,WI,Write-In,0
Kings,1216,President,DEM,Hillary Clinton,59
Kings,1216,President,REP/AI,Donald J. Trump,63
Kings,1216,President,LIB,Gary Johnson,3
Kings,1216,President,GRN,Jill Stein,2
Kings,1216,President,PF,Gloria Estela La Riva,2
Kings,1216,President,WI,Write-In,0
Kings,1217,President,DEM,Hillary Clinton,26
Kings,1217,President,REP/AI,Donald J. Trump,35
Kings,1217,President,LIB,Gary Johnson,3
Kings,1217,President,GRN,Jill Stein,5
Kings,1217,President,PF,Gloria Estela La Riva,0
Kings,1217,President,WI,Write-In,0
Kings,1218,President,DEM,Hillary Clinton,23
Kings,1218,President,REP/AI,Donald J. Trump,18
Kings,1218,President,LIB,Gary Johnson,1
Kings,1218,President,GRN,Jill Stein,0
Kings,1218,President,PF,Gloria Estela La Riva,1
Kings,1218,President,WI,Write-In,0
Kings,1219,President,DEM,Hillary Clinton,28
Kings,1219,President,REP/AI,Donald J. Trump,15
Kings,1219,President,LIB,Gary Johnson,0
Kings,1219,President,GRN,Jill Stein,0
Kings,1219,President,PF,Gloria Estela La Riva,0
Kings,1219,President,WI,Write-In,0
Kings,1220,President,DEM,Hillary Clinton,3
Kings,1220,President,REP/AI,Donald J. Trump,1
Kings,1220,President,LIB,Gary Johnson,0
Kings,1220,President,GRN,Jill Stein,0
Kings,1220,President,PF,Gloria Estela La Riva,2
Kings,1220,President,WI,Write-In,0
Kings,1221,President,DEM,Hillary Clinton,0
Kings,1221,President,REP/AI,Donald J. Trump,3
Kings,1221,President,LIB,Gary Johnson,0
Kings,1221,President,GRN,Jill Stein,0
Kings,1221,President,PF,Gloria Estela La Riva,0
Kings,1221,President,WI,Write-In,0
Kings,1222,President,DEM,Hillary Clinton,6
Kings,1222,President,REP/AI,Donald J. Trump,2
Kings,1222,President,LIB,Gary Johnson,0
Kings,1222,President,GRN,Jill Stein,0
Kings,1222,President,PF,Gloria Estela La Riva,0
Kings,1222,President,WI,Write-In,0
Kings,1223,President,DEM,Hillary Clinton,1
Kings,1223,President,REP/AI,Donald J. Trump,0
Kings,1223,President,LIB,Gary Johnson,0
Kings,1223,President,GRN,Jill Stein,0
Kings,1223,President,PF,Gloria Estela La Riva,0
Kings,1223,President,WI,Write-In,0
Kings,1224,President,DEM,Hillary Clinton,0
Kings,1224,President,REP/AI,Donald J. Trump,0
Kings,1224,President,LIB,Gary Johnson,0
Kings,1224,President,GRN,Jill Stein,0
Kings,1224,President,PF,Gloria Estela La Riva,0
Kings,1224,President,WI,Write-In,0
Kings,1225,President,DEM,Hillary Clinton,10
Kings,1225,President,REP/AI,Donald J. Trump,18
Kings,1225,President,LIB,Gary Johnson,0
Kings,1225,President,GRN,Jill Stein,0
Kings,1225,President,PF,Gloria Estela La Riva,0
Kings,1225,President,WI,Write-In,0
Kings,1226,President,DEM,Hillary Clinton,6
Kings,1226,President,REP/AI,Donald J. Trump,26
Kings,1226,President,LIB,Gary Johnson,1
Kings,1226,President,GRN,Jill Stein,0
Kings,1226,President,PF,Gloria Estela La Riva,0
Kings,1226,President,WI,Write-In,0
Kings,1227,President,DEM,Hillary Clinton,3
Kings,1227,President,REP/AI,Donald J. Trump,0
Kings,1227,President,LIB,Gary Johnson,1
Kings,1227,President,GRN,Jill Stein,0
Kings,1227,President,PF,Gloria Estela La Riva,0
Kings,1227,President,WI,Write-In,0
Kings,1228,President,DEM,Hillary Clinton,29
Kings,1228,President,REP/AI,Donald J. Trump,43
Kings,1228,President,LIB,Gary Johnson,2
Kings,1228,President,GRN,Jill Stein,0
Kings,1228,President,PF,Gloria Estela La Riva,1
Kings,1228,President,WI,Write-In,0
Kings,1229,President,DEM,Hillary Clinton,0
Kings,1229,President,REP/AI,Donald J. Trump,4
Kings,1229,President,LIB,Gary Johnson,0
Kings,1229,President,GRN,Jill Stein,0
Kings,1229,President,PF,Gloria Estela La Riva,0
Kings,1229,President,WI,Write-In,0
Kings,1230,President,DEM,Hillary Clinton,0
Kings,1230,President,REP/AI,Donald J. Trump,0
Kings,1230,President,LIB,Gary Johnson,0
Kings,1230,President,GRN,Jill Stein,0
Kings,1230,President,PF,Gloria Estela La Riva,0
Kings,1230,President,WI,Write-In,0
Kings,1231,President,DEM,Hillary Clinton,88
Kings,1231,President,REP/AI,Donald J. Trump,29
Kings,1231,President,LIB,Gary Johnson,1
Kings,1231,President,GRN,Jill Stein,1
Kings,1231,President,PF,Gloria Estela La Riva,2
Kings,1231,President,WI,Write-In,0
Kings,1232,President,DEM,Hillary Clinton,4
Kings,1232,President,REP/AI,Donald J. Trump,12
Kings,1232,President,LIB,Gary Johnson,0
Kings,1232,President,GRN,Jill Stein,0
Kings,1232,President,PF,Gloria Estela La Riva,0
Kings,1232,President,WI,Write-In,0
Kings,1233,President,DEM,Hillary Clinton,0
Kings,1233,President,REP/AI,Donald J. Trump,0
Kings,1233,President,LIB,Gary Johnson,0
Kings,1233,President,GRN,Jill Stein,0
Kings,1233,President,PF,Gloria Estela La Riva,0
Kings,1233,President,WI,Write-In,0
Kings,1234,President,DEM,Hillary Clinton,29
Kings,1234,President,REP/AI,Donald J. Trump,37
Kings,1234,President,LIB,Gary Johnson,1
Kings,1234,President,GRN,Jill Stein,0
Kings,1234,President,PF,Gloria Estela La Riva,0
Kings,1234,President,WI,Write-In,0
Kings,1235,President,DEM,Hillary Clinton,11
Kings,1235,President,REP/AI,Donald J. Trump,10
Kings,1235,President,LIB,Gary Johnson,0
Kings,1235,President,GRN,Jill Stein,1
Kings,1235,President,PF,Gloria Estela La Riva,0
Kings,1235,President,WI,Write-In,0
Kings,1301,President,DEM,Hillary Clinton,44
Kings,1301,President,REP/AI,Donald J. Trump,102
Kings,1301,President,LIB,Gary Johnson,9
Kings,1301,President,GRN,Jill Stein,0
Kings,1301,President,PF,Gloria Estela La Riva,0
Kings,1301,President,WI,Write-In,0
Kings,1302,President,DEM,Hillary Clinton,87
Kings,1302,President,REP/AI,Donald J. Trump,153
Kings,1302,President,LIB,Gary Johnson,15
Kings,1302,President,GRN,Jill Stein,3
Kings,1302,President,PF,Gloria Estela La Riva,1
Kings,1302,President,WI,Write-In,0
Kings,1303,President,DEM,Hillary Clinton,15
Kings,1303,President,REP/AI,Donald J. Trump,51
Kings,1303,President,LIB,Gary Johnson,6
Kings,1303,President,GRN,Jill Stein,0
Kings,1303,President,PF,Gloria Estela La Riva,1
Kings,1303,President,WI,Write-In,0
Kings,1304,President,DEM,Hillary Clinton,2
Kings,1304,President,REP/AI,Donald J. Trump,1
Kings,1304,President,LIB,Gary Johnson,0
Kings,1304,President,GRN,Jill Stein,0
Kings,1304,President,PF,Gloria Estela La Riva,0
Kings,1304,President,WI,Write-In,0
Kings,1305,President,DEM,Hillary Clinton,26
Kings,1305,President,REP/AI,Donald J. Trump,139
Kings,1305,President,LIB,Gary Johnson,5
Kings,1305,President,GRN,Jill Stein,0
Kings,1305,President,PF,Gloria Estela La Riva,0
Kings,1305,President,WI,Write-In,0
Kings,1306,President,DEM,Hillary Clinton,29
Kings,1306,President,REP/AI,Donald J. Trump,141
Kings,1306,President,LIB,Gary Johnson,8
Kings,1306,President,GRN,Jill Stein,1
Kings,1306,President,PF,Gloria Estela La Riva,1
Kings,1306,President,WI,Write-In,0
Kings,1307,President,DEM,Hillary Clinton,19
Kings,1307,President,REP/AI,Donald J. Trump,152
Kings,1307,President,LIB,Gary Johnson,5
Kings,1307,President,GRN,Jill Stein,2
Kings,1307,President,PF,Gloria Estela La Riva,2
Kings,1307,President,WI,Write-In,0
Kings,1308,President,DEM,Hillary Clinton,55
Kings,1308,President,REP/AI,Donald J. Trump,153
Kings,1308,President,LIB,Gary Johnson,12
Kings,1308,President,GRN,Jill Stein,0
Kings,1308,President,PF,Gloria Estela La Riva,1
Kings,1308,President,WI,Write-In,0
Kings,1309,President,DEM,Hillary Clinton,15
Kings,1309,President,REP/AI,Donald J. Trump,40
Kings,1309,President,LIB,Gary Johnson,0
Kings,1309,President,GRN,Jill Stein,1
Kings,1309,President,PF,Gloria Estela La Riva,0
Kings,1309,President,WI,Write-In,0
Kings,1310,President,DEM,Hillary Clinton,11
Kings,1310,President,REP/AI,Donald J. Trump,14
Kings,1310,President,LIB,Gary Johnson,0
Kings,1310,President,GRN,Jill Stein,0
Kings,1310,President,PF,Gloria Estela La Riva,0
Kings,1310,President,WI,Write-In,0
Kings,1311,President,DEM,Hillary Clinton,80
Kings,1311,President,REP/AI,Donald J. Trump,132
Kings,1311,President,LIB,Gary Johnson,12
Kings,1311,President,GRN,Jill Stein,3
Kings,1311,President,PF,Gloria Estela La Riva,2
Kings,1311,President,WI,Write-In,0
Kings,1312,President,DEM,Hillary Clinton,61
Kings,1312,President,REP/AI,Donald J. Trump,85
Kings,1312,President,LIB,Gary Johnson,5
Kings,1312,President,GRN,Jill Stein,6
Kings,1312,President,PF,Gloria Estela La Riva,0
Kings,1312,President,WI,Write-In,0
Kings,1313,President,DEM,Hillary Clinton,18
Kings,1313,President,REP/AI,Donald J. Trump,11
Kings,1313,President,LIB,Gary Johnson,0
Kings,1313,President,GRN,Jill Stein,0
Kings,1313,President,PF,Gloria Estela La Riva,0
Kings,1313,President,WI,Write-In,0
Kings,1314,President,DEM,Hillary Clinton,0
Kings,1314,President,REP/AI,Donald J. Trump,2
Kings,1314,President,LIB,Gary Johnson,0
Kings,1314,President,GRN,Jill Stein,0
Kings,1314,President,PF,Gloria Estela La Riva,0
Kings,1314,President,WI,Write-In,0
Kings,1315,President,DEM,Hillary Clinton,36
Kings,1315,President,REP/AI,Donald J. Trump,86
Kings,1315,President,LIB,Gary Johnson,0
Kings,1315,President,GRN,Jill Stein,1
Kings,1315,President,PF,Gloria Estela La Riva,0
Kings,1315,President,WI,Write-In,0
Kings,1316,President,DEM,Hillary Clinton,1
Kings,1316,President,REP/AI,Donald J. Trump,19
Kings,1316,President,LIB,Gary Johnson,1
Kings,1316,President,GRN,Jill Stein,0
Kings,1316,President,PF,Gloria Estela La Riva,0
Kings,1316,President,WI,Write-In,0
Kings,1317,President,DEM,Hillary Clinton,2
Kings,1317,President,REP/AI,Donald J. Trump,27
Kings,1317,President,LIB,Gary Johnson,3
Kings,1317,President,GRN,Jill Stein,0
Kings,1317,President,PF,Gloria Estela La Riva,0
Kings,1317,President,WI,Write-In,0
Kings,1318,President,DEM,Hillary Clinton,26
Kings,1318,President,REP/AI,Donald J. Trump,152
Kings,1318,President,LIB,Gary Johnson,2
Kings,1318,President,GRN,Jill Stein,0
Kings,1318,President,PF,Gloria Estela La Riva,0
Kings,1318,President,WI,Write-In,0
Kings,1319,President,DEM,Hillary Clinton,0
Kings,1319,President,REP/AI,Donald J. Trump,4
Kings,1319,President,LIB,Gary Johnson,0
Kings,1319,President,GRN,Jill Stein,0
Kings,1319,President,PF,Gloria Estela La Riva,0
Kings,1319,President,WI,Write-In,0
Kings,1320,President,DEM,Hillary Clinton,5
Kings,1320,President,REP/AI,Donald J. Trump,16
Kings,1320,President,LIB,Gary Johnson,0
Kings,1320,President,GRN,Jill Stein,1
Kings,1320,President,PF,Gloria Estela La Riva,0
Kings,1320,President,WI,Write-In,0
Kings,1321,President,DEM,Hillary Clinton,0
Kings,1321,President,REP/AI,Donald J. Trump,3
Kings,1321,President,LIB,Gary Johnson,0
Kings,1321,President,GRN,Jill Stein,0
Kings,1321,President,PF,Gloria Estela La Riva,0
Kings,1321,President,WI,Write-In,0
Kings,1322,President,DEM,Hillary Clinton,17
Kings,1322,President,REP/AI,Donald J. Trump,39
Kings,1322,President,LIB,Gary Johnson,5
Kings,1322,President,GRN,Jill Stein,0
Kings,1322,President,PF,Gloria Estela La Riva,0
Kings,1322,President,WI,Write-In,0
Kings,1323,President,DEM,Hillary Clinton,2
Kings,1323,President,REP/AI,Donald J. Trump,5
Kings,1323,President,LIB,Gary Johnson,3
Kings,1323,President,GRN,Jill Stein,0
