county,precinct,office,district,candidate,party,votes,election_day,mail
Santa Clara,9001,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9005,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9051,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9055,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9056,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9059,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9061,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9062,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9101,president,,MARK CHARLES,Qualified Write In,2,0,2
Santa Clara,9103,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9104,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9109,president,,MARK CHARLES,Qualified Write In,1,0,1
Santa Clara,9151,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9157,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9163,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9166,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9201,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9203,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9208,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9210,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9219,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9220,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9251,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9252,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9258,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9262,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9264,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9268,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9275,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,9282,president,,MARK CHARLES,Qualified Write In,0,0,0
Santa Clara,2001,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2002,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2005,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2006,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2009,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2013,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2014,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2018,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2025,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2043,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2046,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2057,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2068,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2098,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2108,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2125,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2274,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2275,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2278,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2281,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2282,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2285,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2301,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2305,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2309,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2314,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2317,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2330,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2338,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2351,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2353,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2539,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2542,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2545,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2720,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2721,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2723,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2724,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2725,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2726,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2727,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2729,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2734,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2740,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2751,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2761,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2802,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2808,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2810,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2811,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2812,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2813,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2816,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2825,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2870,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,2951,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3001,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3002,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3005,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3008,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3010,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3011,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3012,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3013,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3016,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3017,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3018,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3019,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3021,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3023,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3026,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3029,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3031,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3032,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3034,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3035,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3039,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3040,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3042,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3043,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3045,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3047,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3048,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3051,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3053,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3061,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3079,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3080,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3086,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3087,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3089,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3095,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3101,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3102,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3103,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3116,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3117,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3120,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3122,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3156,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3402,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3406,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3407,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3408,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3409,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3410,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3417,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3427,president,,JOSEPH KISHORE,Qualified Write In,1,0,1
Santa Clara,3434,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3438,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3445,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3601,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3602,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3603,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3604,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3605,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3606,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3608,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3609,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3611,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3614,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3624,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3635,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3652,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3655,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3669,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3670,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3777,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3779,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3782,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3783,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3801,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3802,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3803,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3804,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3810,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3811,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3814,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3820,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3821,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3825,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3828,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3835,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3840,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3846,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,3861,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4401,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4402,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4403,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4405,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4407,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4409,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4411,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4412,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4414,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4417,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4665,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4666,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4671,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4672,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4674,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4675,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4685,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4687,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4688,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4691,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4696,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4698,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4699,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4702,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4715,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4733,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4801,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4806,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4811,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4826,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4827,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4833,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4851,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4853,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4858,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4876,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4881,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4941,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4942,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4943,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4944,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4945,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4946,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4949,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4950,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4954,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4956,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4958,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4965,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4969,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4971,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4973,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,4974,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5449,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5451,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5454,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5455,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5456,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5458,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5502,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5503,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5505,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5507,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5556,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5557,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5567,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5742,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5743,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5745,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5747,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5748,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5756,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5758,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5759,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5762,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5763,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5770,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5775,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5785,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5793,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5795,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5804,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5810,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5811,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5813,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5814,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5854,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5879,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5886,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5888,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5894,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5896,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5901,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5902,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5903,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5906,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5907,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5911,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5912,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5914,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5915,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5916,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5917,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5919,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5922,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5925,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5927,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5929,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5931,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5936,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5940,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5947,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5949,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5950,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5951,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5955,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5956,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5957,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5958,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5959,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5965,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5966,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5975,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,5988,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6023,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6028,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6031,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6035,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6036,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6048,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6401,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6402,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6404,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6405,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6410,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6413,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6418,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6419,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6423,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6452,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6454,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6455,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6491,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6502,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6509,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6510,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6511,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6515,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6624,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6625,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6669,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,6678,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7001,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7005,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7011,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7012,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7014,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7019,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7025,president,,JOSEPH KISHORE,Qualified Write In,1,0,1
Santa Clara,7028,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7032,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7036,president,,JOSEPH KISHORE,Qualified Write In,1,0,1
Santa Clara,7038,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7041,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7044,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7046,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7051,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7059,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7061,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7062,president,,JOSEPH KISHORE,Qualified Write In,2,0,2
Santa Clara,7079,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7081,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7089,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7201,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7202,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7203,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7205,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7214,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7217,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7219,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7221,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7224,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7231,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
Santa Clara,7235,president,,JOSEPH KISHORE,Qualified Write In,0,0,0
